0.32458,0.59109,0.1692,0.66747,0.48111,0.40988,0.33419,0.54368,0.083492,0.18462
0.31497,0.60866,0.23444,0.67298,0.46609,0.47468,0.48278,0.62615,0.084345,0.16504
0.29863,0.57155,0.29783,0.62903,0.46601,0.4911,0.57354,0.66066,0.10705,0.15837
0.2859,0.54233,0.33902,0.54455,0.48207,0.46021,0.59327,0.64997,0.14745,0.15792
0.29449,0.53955,0.34844,0.43844,0.5014,0.42074,0.57507,0.62368,0.18596,0.15624
0.32609,0.52336,0.32823,0.33249,0.52128,0.4111,0.54884,0.61626,0.20225,0.15134
0.35694,0.44844,0.287,0.2438,0.54907,0.43045,0.50913,0.63369,0.19094,0.1467
0.35696,0.3236,0.23504,0.18126,0.57955,0.43913,0.43454,0.64238,0.16398,0.14651
0.32096,0.21138,0.18291,0.14739,0.58384,0.39921,0.33127,0.59723,0.13871,0.15207
0.27967,0.16758,0.14091,0.14237,0.53308,0.31478,0.24447,0.48642,0.12364,0.16307
0.27625,0.18633,0.11626,0.16522,0.43692,0.23129,0.21833,0.35026,0.11514,0.18106
0.32839,0.21024,0.10894,0.21088,0.3513,0.19478,0.24677,0.25287,0.10595,0.20963
0.41176,0.1939,0.11128,0.26692,0.33622,0.21191,0.27226,0.22991,0.094827,0.24969
0.48071,0.15117,0.11358,0.31526,0.39797,0.24908,0.24067,0.25968,0.087077,0.29478
0.45641,0.18412,0.13802,0.18305,0.286,0.14223,0.26731,0.26011,0.088917,0.27474
0.45504,0.19251,0.1236,0.16393,0.30569,0.22857,0.2835,0.22653,0.090406,0.33239
0.46363,0.18417,0.11246,0.16601,0.35576,0.30195,0.31517,0.19031,0.089519,0.36049
0.46812,0.16367,0.11461,0.15996,0.4081,0.32004,0.33943,0.16851,0.087084,0.34619
0.45386,0.15066,0.1239,0.14378,0.45404,0.28131,0.32521,0.15551,0.086806,0.30561
0.42067,0.16795,0.12696,0.1622,0.49865,0.22862,0.27101,0.14584,0.090831,0.26857
0.38236,0.22493,0.12088,0.26833,0.54141,0.21549,0.2175,0.15768,0.096911,0.25365
0.35294,0.31094,0.11998,0.45949,0.56775,0.26327,0.21733,0.22279,0.10044,0.25612
0.33495,0.40382,0.14347,0.65387,0.56141,0.34628,0.28902,0.34927,0.099338,0.25739
0.32142,0.48464,0.19608,0.7416,0.52362,0.41573,0.40005,0.49854,0.096681,0.24414
0.30696,0.54477,0.26118,0.67035,0.47676,0.43922,0.49558,0.60752,0.098039,0.2183
0.29442,0.58107,0.3133,0.48837,0.44762,0.4207,0.54365,0.63958,0.10614,0.19111
0.28946,0.58774,0.33717,0.30513,0.4472,0.38776,0.55292,0.61397,0.11815,0.1711
0.29095,0.55635,0.335,0.20636,0.46765,0.36368,0.54914,0.58245,0.12821,0.15952
0.28994,0.48523,0.31701,0.20009,0.49714,0.3516,0.53987,0.57541,0.13255,0.1555
0.28043,0.38784,0.28809,0.23509,0.53381,0.34076,0.50679,0.57219,0.132,0.16129
0.27019,0.28955,0.24594,0.26219,0.58159,0.32151,0.43257,0.52628,0.12969,0.17906
0.27771,0.21376,0.19164,0.27344,0.63279,0.29159,0.33055,0.41956,0.12699,0.20311
0.31545,0.16946,0.13848,0.28761,0.66006,0.25111,0.24234,0.28934,0.12225,0.21931
0.37539,0.15087,0.10622,0.31023,0.63218,0.19921,0.20373,0.19973,0.11358,0.21673
0.4322,0.14759,0.1046,0.31924,0.54259,0.14083,0.21433,0.18561,0.10224,0.20126
0.46298,0.1538,0.12316,0.29131,0.42287,0.095428,0.24264,0.22444,0.092583,0.19537
0.46529,0.16765,0.13933,0.23412,0.32501,0.091167,0.26019,0.2615,0.088309,0.22021
0.51056,0.20973,0.11298,0.35053,0.51305,0.27251,0.14845,0.14278,0.086151,0.44999
0.55522,0.20341,0.11103,0.35085,0.52396,0.19432,0.19636,0.16804,0.082672,0.44233
0.56052,0.20153,0.10511,0.34486,0.53899,0.16707,0.23979,0.18704,0.078396,0.46416
0.50707,0.19136,0.10759,0.34476,0.52793,0.18878,0.24679,0.18228,0.079867,0.50377
0.4196,0.16754,0.11636,0.36995,0.47884,0.21783,0.21677,0.16545,0.090934,0.52907
0.34905,0.1511,0.12037,0.43818,0.41043,0.22448,0.18054,0.17249,0.10823,0.51615
0.32814,0.17955,0.11729,0.55032,0.35712,0.22346,0.17534,0.2335,0.12317,0.46698
0.34476,0.27274,0.12235,0.68006,0.34166,0.25394,0.21824,0.34397,0.12879,0.40295
0.35911,0.4079,0.15653,0.78001,0.36051,0.3312,0.29966,0.4648,0.12502,0.345
0.34551,0.53098,0.22467,0.80498,0.39275,0.42447,0.39688,0.55246,0.11757,0.30097
0.31527,0.59636,0.30598,0.73817,0.42043,0.48495,0.48987,0.59182,0.11209,0.26894
0.29877,0.59804,0.36773,0.60168,0.43964,0.49292,0.56479,0.60191,0.10962,0.247
0.30858,0.56402,0.38929,0.44351,0.45474,0.47219,0.60858,0.61159,0.10745,0.23551
0.32485,0.52279,0.37386,0.31063,0.46715,0.4574,0.60825,0.63023,0.10352,0.23084
0.31842,0.47744,0.33826,0.2274,0.47351,0.45227,0.56065,0.64094,0.099211,0.22252
0.28551,0.41262,0.29396,0.19212,0.47419,0.42707,0.48175,0.61974,0.097411,0.20245
0.25545,0.32339,0.24,0.1891,0.47904,0.3593,0.40097,0.55896,0.098618,0.17856
0.26212,0.23216,0.1739,0.20335,0.49994,0.27144,0.34105,0.47218,0.09976,0.17572
0.30992,0.17398,0.10589,0.22693,0.53605,0.22014,0.30157,0.38003,0.09736,0.21704
0.37065,0.16536,0.058071,0.25648,0.56914,0.2426,0.26368,0.29515,0.09152,0.30015
0.41403,0.1896,0.047128,0.28843,0.57745,0.31496,0.21342,0.22181,0.08607,0.3924
0.438,0.21369,0.068167,0.31771,0.5567,0.36843,0.16053,0.16577,0.084465,0.45322
0.46531,0.21833,0.09755,0.33941,0.52647,0.35065,0.1326,0.13774,0.085895,0.4659
0.48152,0.15978,0.082009,0.32115,0.47374,0.23961,0.19402,0.26663,0.079372,0.54546
0.50019,0.14383,0.042909,0.33925,0.5056,0.25712,0.15587,0.23041,0.078379,0.48486
0.49585,0.16215,0.019745,0.32885,0.52317,0.30856,0.11352,0.182,0.081115,0.40234
0.46313,0.18746,0.031379,0.31308,0.53461,0.35373,0.09414,0.15651,0.083914,0.35795
0.41338,0.19305,0.069769,0.34201,0.54271,0.35247,0.10707,0.16307,0.086129,0.35607
0.36831,0.19379,0.1083,0.4502,0.53951,0.30958,0.13866,0.19016,0.089893,0.35172
0.34183,0.23699,0.12773,0.6158,0.52026,0.27719,0.17198,0.23293,0.095818,0.30488
0.32839,0.34894,0.13391,0.76265,0.49708,0.3081,0.20911,0.30456,0.10032,0.22464
0.31068,0.49546,0.14983,0.81,0.49181,0.40418,0.27019,0.41569,0.098719,0.15868
0.27952,0.60347,0.19083,0.73039,0.5123,0.51116,0.36846,0.54642,0.091428,0.14282
0.24558,0.62596,0.24803,0.56663,0.53873,0.56509,0.48727,0.64836,0.086137,0.16599
0.23012,0.58411,0.29581,0.39603,0.53946,0.54527,0.58459,0.68217,0.092205,0.18615
0.24355,0.54188,0.31422,0.27547,0.50381,0.48367,0.62316,0.65405,0.11173,0.17639
0.27374,0.53827,0.30334,0.21392,0.45829,0.42679,0.59808,0.61079,0.13603,0.1497
0.29621,0.54778,0.27711,0.1879,0.44571,0.39231,0.53596,0.59389,0.15173,0.13717
0.29656,0.51054,0.24655,0.17519,0.48445,0.36362,0.46877,0.59794,0.1513,0.14801
0.28299,0.40043,0.21186,0.17179,0.54737,0.32152,0.40944,0.57672,0.13846,0.15956
0.27748,0.25962,0.17069,0.18226,0.58276,0.27314,0.35206,0.49306,0.12371,0.1498
0.2954,0.16289,0.12992,0.20347,0.55913,0.24514,0.29159,0.36265,0.11472,0.13435
0.33388,0.14859,0.1044,0.22423,0.49213,0.25094,0.23798,0.24666,0.11082,0.16098
0.37848,0.18658,0.10187,0.23928,0.4293,0.27201,0.20799,0.19907,0.10617,0.26085
0.41824,0.21381,0.11103,0.25676,0.40905,0.27679,0.20443,0.22003,0.097218,0.40586
0.45212,0.19743,0.10874,0.28631,0.43292,0.25707,0.20814,0.25979,0.086478,0.52098
0.45505,0.18164,0.1533,0.3452,0.50397,0.19592,0.16739,0.27057,0.095356,0.42623
0.446,0.18848,0.15086,0.23476,0.5273,0.25122,0.1349,0.22437,0.092521,0.49712
0.44784,0.20195,0.13095,0.14082,0.54695,0.31102,0.11126,0.14343,0.097487,0.53125
0.46531,0.20334,0.11152,0.094706,0.5651,0.34956,0.092919,0.097749,0.10306,0.51702
0.47961,0.17923,0.10595,0.11186,0.57274,0.34803,0.084159,0.12839,0.10123,0.47017
0.46658,0.14815,0.11087,0.18667,0.55286,0.31321,0.10176,0.21892,0.093392,0.41881
0.42188,0.15639,0.11468,0.29522,0.49975,0.27823,0.16196,0.32318,0.088897,0.38009
0.36723,0.23907,0.11631,0.4048,0.43369,0.28067,0.26188,0.41247,0.093351,0.35071
0.33076,0.38195,0.1318,0.48739,0.39168,0.33496,0.37549,0.49104,0.10088,0.31843
0.32124,0.52392,0.17909,0.5314,0.39899,0.42211,0.47035,0.56985,0.10062,0.27998
0.32188,0.60236,0.25567,0.54502,0.44777,0.50484,0.52967,0.63674,0.091268,0.24555
0.30941,0.60059,0.33327,0.54788,0.504,0.55384,0.55844,0.66217,0.086908,0.22641
0.27813,0.55365,0.37738,0.55592,0.53701,0.56267,0.56911,0.63504,0.10511,0.22072
0.24464,0.50928,0.37383,0.57012,0.54321,0.54187,0.56349,0.58423,0.1476,0.21442
0.23013,0.48381,0.33714,0.578,0.54224,0.50276,0.53103,0.55487,0.19347,0.19661
0.24001,0.45531,0.29373,0.56679,0.55154,0.44856,0.46516,0.56015,0.2139,0.1723
0.26207,0.39627,0.25794,0.53689,0.56666,0.3794,0.37917,0.56181,0.19603,0.15834
0.28309,0.30871,0.22505,0.50388,0.56711,0.30187,0.30264,0.50616,0.15365,0.16654
0.3037,0.22529,0.18567,0.48642,0.54013,0.23037,0.25966,0.3832,0.11469,0.19263
0.33477,0.17807,0.14353,0.48995,0.49667,0.17859,0.24976,0.24731,0.097885,0.22312
0.3801,0.17003,0.1158,0.49966,0.46297,0.15131,0.25031,0.17346,0.10026,0.25233
0.42639,0.17835,0.11546,0.489,0.4574,0.14586,0.23766,0.18878,0.10564,0.28989
0.45353,0.18213,0.13555,0.43748,0.47668,0.16016,0.20608,0.24673,0.10297,0.34887
0.49216,0.21357,0.11784,0.34351,0.50965,0.23237,0.11569,0.19163,0.091521,0.40816
0.54578,0.16723,0.10859,0.39879,0.51969,0.23314,0.17818,0.15698,0.097851,0.36923
0.55174,0.15823,0.12436,0.42483,0.50921,0.23878,0.26669,0.13917,0.095359,0.34167
0.5041,0.18359,0.1475,0.457,0.52019,0.25497,0.30799,0.14817,0.086436,0.31253
0.43651,0.20414,0.15021,0.51278,0.56118,0.2681,0.27544,0.16886,0.082624,0.2718
0.38988,0.19472,0.12547,0.56622,0.58715,0.26635,0.21878,0.18785,0.090682,0.22821
0.37637,0.17929,0.099642,0.57825,0.54573,0.26187,0.21676,0.21886,0.10358,0.20051
0.37547,0.21046,0.11187,0.54745,0.44109,0.28505,0.30025,0.29275,0.10772,0.19564
0.36244,0.31335,0.17854,0.51971,0.34294,0.35283,0.42392,0.41893,0.099462,0.19965
0.33626,0.45346,0.27643,0.54023,0.325,0.44414,0.51332,0.56094,0.092482,0.19229
0.31735,0.56348,0.36042,0.59759,0.39397,0.51138,0.53606,0.65798,0.10601,0.16906
0.3201,0.60207,0.39795,0.62432,0.48335,0.52018,0.52317,0.67591,0.14447,0.14573
0.33329,0.58429,0.38844,0.56056,0.52018,0.47883,0.52301,0.63712,0.18945,0.13986
0.33173,0.55438,0.35304,0.41842,0.49619,0.42748,0.54184,0.59725,0.21344,0.15011
0.30629,0.53329,0.31029,0.27895,0.46993,0.39795,0.5373,0.59027,0.20321,0.15782
0.27807,0.49907,0.26413,0.22052,0.49902,0.38481,0.47034,0.59685,0.17027,0.1505
0.2788,0.42044,0.21325,0.24847,0.57503,0.35655,0.35619,0.56764,0.13892,0.14179
0.3173,0.30468,0.16554,0.29564,0.62982,0.29382,0.25597,0.47724,0.12437,0.16363
0.36857,0.20403,0.13738,0.29214,0.60618,0.21432,0.21661,0.35359,0.12224,0.23519
0.39876,0.17014,0.13699,0.23296,0.51783,0.15858,0.22435,0.25377,0.1182,0.33891
0.40055,0.20311,0.15194,0.17727,0.43639,0.15211,0.22347,0.2121,0.1054,0.42928
0.40091,0.24992,0.15796,0.1846,0.42068,0.1832,0.18065,0.21322,0.090919,0.46771
0.43152,0.25538,0.14247,0.25682,0.46358,0.21758,0.12451,0.21464,0.085857,0.45114
0.4235,0.20801,0.11301,0.19951,0.55502,0.20795,0.18866,0.14388,0.085064,0.42552
0.41141,0.20137,0.10078,0.23466,0.51047,0.24125,0.14176,0.07498,0.087996,0.43065
0.40061,0.1991,0.098547,0.28533,0.50496,0.27448,0.088583,0.082956,0.09279,0.40991
0.40506,0.19938,0.10938,0.33982,0.55238,0.28284,0.071518,0.15666,0.092655,0.37039
0.42072,0.19638,0.12302,0.39378,0.58786,0.26245,0.10271,0.22885,0.087251,0.32756
0.42441,0.19502,0.12715,0.45384,0.53533,0.2369,0.15162,0.24951,0.08312,0.29599
0.39485,0.21582,0.12334,0.52983,0.39766,0.23912,0.17915,0.23912,0.085561,0.27911
0.33612,0.28019,0.1299,0.62059,0.26958,0.28493,0.18292,0.26536,0.09166,0.26773
0.27855,0.38818,0.16623,0.70561,0.25253,0.36169,0.20421,0.36842,0.0935,0.24947
0.25394,0.51068,0.23267,0.75159,0.35589,0.44004,0.28604,0.51463,0.088905,0.22054
0.26819,0.60591,0.30565,0.73123,0.48675,0.49514,0.42384,0.62697,0.087464,0.18904
0.29774,0.64659,0.35382,0.64146,0.54042,0.5178,0.55963,0.65876,0.1033,0.16683
0.31315,0.63386,0.36088,0.50763,0.49928,0.50978,0.62774,0.63223,0.14006,0.15833
0.30621,0.58757,0.33448,0.37098,0.44012,0.47426,0.60783,0.60356,0.18327,0.15722
0.29442,0.52545,0.29509,0.268,0.44628,0.41453,0.53487,0.59608,0.20922,0.15408
0.30052,0.45247,0.25766,0.21507,0.51958,0.34084,0.46015,0.5766,0.20346,0.14678
0.3293,0.3688,0.22387,0.20585,0.58346,0.27296,0.4059,0.50022,0.17221,0.14353
0.36493,0.28363,0.18973,0.21978,0.56978,0.23041,0.35808,0.37228,0.13611,0.15603
0.38895,0.21685,0.15681,0.2344,0.4933,0.21755,0.29834,0.25577,0.11281,0.18971
0.39805,0.18499,0.13333,0.23524,0.43453,0.21981,0.23439,0.21204,0.10479,0.24017
0.40313,0.18634,0.12463,0.2204,0.45236,0.21746,0.1938,0.23713,0.10242,0.29743
0.41312,0.20169,0.1253,0.19966,0.52314,0.20495,0.18976,0.26378,0.096929,0.35208
0.42358,0.21083,0.12341,0.18854,0.57129,0.19595,0.20049,0.23009,0.088966,0.39703
0.41486,0.21506,0.10516,0.29685,0.32548,0.31331,0.19456,0.16008,0.088627,0.59454
0.39035,0.20123,0.10791,0.13332,0.41909,0.2647,0.15338,0.15888,0.085007,0.55913
0.40127,0.19663,0.11337,0.051543,0.50079,0.24098,0.1256,0.18187,0.081875,0.51595
0.41873,0.18791,0.11801,0.07845,0.51332,0.24874,0.13234,0.21168,0.08291,0.48318
0.41454,0.17234,0.11584,0.15623,0.46844,0.25953,0.16356,0.21943,0.088093,0.45497
0.38772,0.17915,0.10767,0.2114,0.41702,0.2501,0.19456,0.20061,0.093134,0.41793
0.35906,0.24894,0.10656,0.2306,0.39269,0.23654,0.21692,0.19046,0.093709,0.3707
0.34459,0.38744,0.13039,0.26375,0.38942,0.26203,0.24889,0.23684,0.090233,0.32572
0.33957,0.54437,0.18559,0.35543,0.38792,0.34902,0.31346,0.35357,0.088107,0.29418
0.32947,0.64683,0.25735,0.48249,0.38997,0.46685,0.40843,0.50086,0.092868,0.27339
0.31182,0.65976,0.31727,0.56797,0.41633,0.55168,0.50202,0.61474,0.10492,0.25144
0.30126,0.614,0.34324,0.55717,0.47215,0.561,0.55959,0.65839,0.11902,0.22283
0.3106,0.57228,0.33447,0.47411,0.52641,0.50826,0.57328,0.64634,0.12885,0.19591
0.33081,0.566,0.3083,0.39748,0.53777,0.44364,0.56321,0.62015,0.13202,0.18263
0.33622,0.56633,0.28306,0.38224,0.50343,0.40289,0.55005,0.60295,0.13079,0.18287
0.31331,0.51834,0.2634,0.41067,0.47377,0.37804,0.53,0.57971,0.1283,0.18305
0.28226,0.40288,0.24117,0.42346,0.50709,0.3386,0.48082,0.52098,0.12505,0.17367
0.28432,0.26267,0.2084,0.39337,0.60453,0.27645,0.39261,0.42172,0.11912,0.16707
0.3426,0.16682,0.16819,0.35786,0.6942,0.22298,0.28911,0.31285,0.10965,0.19354
0.4346,0.15021,0.13256,0.37326,0.68925,0.21852,0.2135,0.23417,0.099183,0.27448
0.50607,0.18782,0.1113,0.44104,0.56938,0.26697,0.19088,0.19899,0.091897,0.39716
0.51597,0.22559,0.10418,0.49064,0.40673,0.326,0.20525,0.18785,0.08956,0.51692
0.47059,0.23154,0.10396,0.44384,0.30801,0.34526,0.21545,0.17569,0.089776,0.58771
0.50456,0.21764,0.11298,-0.019811,0.37864,0.16763,0.1735,0.23685,0.096894,0.51946
0.53012,0.18171,0.12386,0.10162,0.34869,0.26973,0.1306,0.18013,0.092851,0.47901
0.52491,0.14803,0.11573,0.26989,0.34996,0.32672,0.14636,0.16197,0.090979,0.38229
0.48834,0.14147,0.10582,0.41337,0.37323,0.31119,0.19461,0.18021,0.089025,0.29579
0.44094,0.15449,0.10247,0.49146,0.39796,0.25765,0.22057,0.19878,0.088588,0.28267
0.40881,0.16814,0.099993,0.51801,0.41679,0.23021,0.20157,0.19917,0.094859,0.34358
0.40311,0.18705,0.094391,0.53902,0.43934,0.26614,0.17417,0.20997,0.10963,0.41512
0.4131,0.24282,0.098162,0.58719,0.47301,0.34788,0.19886,0.27809,0.12573,0.42899
0.41784,0.35678,0.13314,0.65381,0.50622,0.42578,0.29865,0.41115,0.13118,0.37346
0.40466,0.50229,0.20583,0.69867,0.51699,0.46461,0.43426,0.55546,0.12101,0.29679
0.37732,0.6129,0.29223,0.68412,0.49938,0.46743,0.53966,0.63803,0.10506,0.25305
0.34871,0.63551,0.35201,0.60187,0.47702,0.45888,0.57912,0.63214,0.10196,0.24852
0.3281,0.57766,0.36126,0.47427,0.48401,0.45279,0.56798,0.57865,0.12297,0.24344
0.31617,0.49978,0.33186,0.33742,0.52939,0.44079,0.54113,0.54035,0.16033,0.20324
0.31053,0.45769,0.29721,0.22445,0.58209,0.41021,0.50949,0.53717,0.19178,0.14146
0.31246,0.45229,0.27843,0.15769,0.59565,0.36545,0.45423,0.53007,0.19808,0.10827
0.32602,0.43616,0.26516,0.14437,0.55102,0.32477,0.36273,0.46981,0.1778,0.13863
0.35091,0.36905,0.23049,0.17054,0.47582,0.29649,0.26096,0.35756,0.14661,0.21707
0.37916,0.2641,0.16405,0.20005,0.42,0.26516,0.20022,0.25177,0.12284,0.29633
0.40152,0.17763,0.088496,0.19017,0.4111,0.20907,0.20769,0.21298,0.11344,0.34703
0.41735,0.15443,0.041914,0.12194,0.43241,0.13279,0.25417,0.24418,0.11235,0.38225
0.43618,0.18549,0.043864,0.022747,0.44358,0.076898,0.27764,0.28893,0.1102,0.4306
0.46685,0.22025,0.078931,-0.043669,0.42117,0.086897,0.24235,0.28835,0.10387,0.49025
0.49238,0.2435,0.10436,0.24088,0.39769,0.17405,0.25963,0.27211,0.089279,0.4542
0.50124,0.19494,0.10554,0.22187,0.40479,0.21183,0.21406,0.16684,0.091876,0.49731
0.48872,0.19339,0.099935,0.23795,0.38354,0.26412,0.14518,0.097252,0.095594,0.48535
0.44254,0.23795,0.10308,0.29258,0.36379,0.28567,0.089071,0.10245,0.096787,0.42932
0.37931,0.27488,0.11382,0.3505,0.38484,0.25983,0.082535,0.14861,0.094857,0.37293
0.33513,0.25817,0.11851,0.37859,0.45074,0.21693,0.13675,0.17817,0.093078,0.35381
0.33168,0.20594,0.11215,0.38554,0.52281,0.2094,0.23111,0.18168,0.094733,0.37011
0.35293,0.19085,0.11147,0.41212,0.55696,0.26695,0.33163,0.21103,0.098905,0.38501
0.35889,0.27074,0.14251,0.47942,0.54553,0.37275,0.416,0.31855,0.10112,0.36367
0.32509,0.42916,0.21341,0.55247,0.51972,0.47951,0.48283,0.48905,0.098834,0.30553
0.26802,0.58602,0.30069,0.56462,0.51232,0.54609,0.5398,0.64126,0.095891,0.24133
0.23021,0.66696,0.36479,0.48367,0.52288,0.56019,0.58617,0.70055,0.10039,0.20121
0.23918,0.6614,0.38096,0.35247,0.52353,0.53206,0.60871,0.66723,0.11699,0.18839
0.28167,0.6145,0.35576,0.25814,0.49722,0.4752,0.59404,0.6085,0.14093,0.18388
0.31862,0.569,0.31429,0.256,0.46369,0.39857,0.54314,0.58353,0.16013,0.17315
0.32452,0.52311,0.27337,0.32171,0.46163,0.31507,0.47257,0.58265,0.16416,0.16333
0.31085,0.44774,0.2291,0.37811,0.50442,0.24819,0.40219,0.54591,0.15204,0.17259
0.31108,0.33812,0.17033,0.36881,0.55847,0.22066,0.34316,0.43945,0.13214,0.20605
0.34508,0.23654,0.10102,0.30549,0.57079,0.23291,0.29767,0.30493,0.11463,0.24757
0.4004,0.19669,0.045067,0.24586,0.51997,0.25641,0.26697,0.22536,0.10409,0.2777
0.44799,0.2271,0.02676,0.23096,0.43835,0.2557,0.25489,0.24144,0.098489,0.29722
0.47222,0.2775,0.047284,0.24879,0.38146,0.22138,0.2607,0.30697,0.094116,0.32756
0.48196,0.28675,0.082398,0.2582,0.37573,0.18109,0.27021,0.33232,0.090337,0.38467
0.45403,0.27646,0.092421,0.25235,0.46104,0.25344,0.094344,0.21344,0.093996,0.3618
0.472,0.24101,0.065814,0.19334,0.44584,0.20284,0.083391,0.24056,0.093746,0.3848
0.50839,0.21029,0.031766,0.15641,0.44329,0.16716,0.15716,0.24239,0.090611,0.40634
0.52527,0.1981,0.012641,0.18006,0.46848,0.1658,0.25317,0.2221,0.088607,0.41562
0.49402,0.20232,0.017961,0.24676,0.50813,0.19466,0.28858,0.20867,0.091287,0.40266
0.42406,0.22311,0.036339,0.31874,0.53185,0.23723,0.24263,0.23538,0.097037,0.36439
0.35502,0.2719,0.051325,0.38509,0.52147,0.28237,0.17922,0.31463,0.10025,0.30945
0.32047,0.35717,0.063753,0.46241,0.48697,0.32971,0.18619,0.42823,0.097396,0.25595
0.32004,0.46384,0.094716,0.55177,0.45312,0.37974,0.29182,0.53919,0.091532,0.22086
0.32625,0.55421,0.16331,0.61094,0.43318,0.42323,0.44072,0.6145,0.090259,0.20839
0.31586,0.59571,0.26108,0.58599,0.41931,0.44462,0.54872,0.64188,0.098777,0.2076
0.29196,0.589,0.35063,0.47529,0.39942,0.43661,0.57732,0.63115,0.11497,0.20254
0.27537,0.56543,0.39255,0.35278,0.3796,0.40907,0.55356,0.60328,0.13133,0.18698
0.27839,0.55344,0.37589,0.31247,0.38404,0.38065,0.52389,0.57695,0.14158,0.1707
0.29171,0.54744,0.32375,0.38027,0.42932,0.36093,0.49962,0.56018,0.1452,0.17156
0.29856,0.51282,0.26993,0.48173,0.50024,0.34246,0.45431,0.54844,0.1457,0.19994
0.29822,0.42462,0.23105,0.50522,0.55545,0.31217,0.37055,0.52812,0.14524,0.2492
0.30995,0.30127,0.20035,0.40437,0.56113,0.27042,0.27618,0.48417,0.14183,0.29999
0.35108,0.19776,0.16551,0.24165,0.52067,0.23623,0.22356,0.41064,0.13225,0.3341
0.41311,0.16212,0.12782,0.13038,0.47058,0.23081,0.23219,0.31865,0.1171,0.34601
0.46435,0.19567,0.10147,0.13202,0.44636,0.255,0.26097,0.23474,0.10201,0.34366
0.47933,0.25424,0.095204,0.20773,0.45238,0.284,0.24689,0.18669,0.093243,0.34032
0.46487,0.28722,0.099038,0.26588,0.46465,0.28691,0.17337,0.18488,0.092063,0.34561
0.38553,0.34478,0.12026,0.45596,0.60164,0.16045,0.22766,0.25199,0.093127,0.40628
0.41512,0.30046,0.12183,0.33578,0.54541,0.18101,0.20277,0.29718,0.092961,0.38728
0.44677,0.2265,0.099335,0.22121,0.48639,0.25776,0.15294,0.29352,0.090998,0.41292
0.45029,0.16253,0.085834,0.16365,0.45353,0.31695,0.10968,0.23368,0.089712,0.4477
